6.632547795575858345e+02
6.313087619966269131e+02
6.451304173201323238e+02
4.833889352914691244e+02
6.531834090030193920e+02
6.379538453161717371e+02
6.881404857039452736e+02
5.134336743664741789e+02
4.709126132607460704e+02
5.208123710173368863e+02
6.021607410931587765e+02
6.651040521174669493e+02
3.992187265345454534e+02
4.908701895129681247e+02
5.533388312458993141e+02
5.341475179690123696e+02
4.500693795695901258e+02
6.391519684511423520e+02
4.618751958933473247e+02
4.337759167861938749e+02
5.622468585246801922e+02
6.117128307348490353e+02
5.466840800267458462e+02
5.737013122427464396e+02
5.255970391130448434e+02
4.856781177663803533e+02
6.386507943671942940e+02
5.399349438893796105e+02
5.251776734846830550e+02
4.850826202127337865e+02
