epoch,loss
144,0.042401913553476334
145,0.042328089475631714
146,0.0422474667429924
147,0.042159367352724075
148,0.04206300154328346
149,0.041957736015319824
150,0.04184315726161003
151,0.041718989610672
152,0.041585154831409454
153,0.04144211858510971
154,0.0412907749414444
155,0.04113275185227394
156,0.04097095504403114
157,0.04080894589424133
158,0.040651071816682816
159,0.04050131514668465
160,0.040362946689128876
161,0.04023567959666252
162,0.04011416435241699
163,0.03998926281929016
164,0.03985052928328514
165,0.03969116508960724
166,0.03951118141412735
167,0.039317406713962555
168,0.03912333771586418
169,0.03894631192088127
170,0.03880985453724861
171,0.03863363340497017
172,0.03844643011689186
173,0.038332629948854446
174,0.03820256143808365
175,0.038038305938243866
176,0.037919316440820694
177,0.037783946841955185
178,0.03761759027838707
179,0.03747984394431114
180,0.03734892979264259
181,0.03719428926706314
182,0.03703268617391586
183,0.03689034655690193
184,0.03676507994532585
185,0.03664686158299446
186,0.0365322083234787
187,0.03640202432870865
188,0.03625302389264107
189,0.036113057285547256
190,0.036010608077049255
191,0.035933662205934525
192,0.035849228501319885
193,0.03574376925826073
194,0.035638388246297836
195,0.03555332496762276
196,0.03548506647348404
197,0.03542192280292511
198,0.035355839878320694
199,0.03528794273734093
200,0.035211462527513504
201,0.03513260930776596
202,0.03505096212029457
203,0.034973785281181335
204,0.03490361571311951
205,0.034839924424886703
206,0.03478088974952698
207,0.03472580015659332
208,0.03467520326375961
209,0.034632209688425064
210,0.03460165858268738
211,0.034569088369607925
212,0.034518804401159286
213,0.034410856664180756
214,0.0342956967651844
215,0.03423064574599266
216,0.03421157971024513
217,0.03418375924229622
218,0.03410760685801506
219,0.03401347994804382
220,0.033949244767427444
221,0.03391888737678528
222,0.03388707712292671
223,0.03382677212357521
224,0.033747609704732895
225,0.033679913729429245
226,0.03363577276468277
227,0.033600714057683945
228,0.033556122332811356
229,0.03349485620856285
230,0.03342655301094055
231,0.033363066613674164
232,0.033309947699308395
233,0.03326435759663582
234,0.03322109952569008
235,0.03317843750119209
236,0.033133864402770996
237,0.03308657929301262
238,0.03303234651684761
239,0.032969389110803604
240,0.032897524535655975
241,0.03282342478632927
242,0.032752640545368195
243,0.032688822597265244
244,0.032630953937768936
245,0.03257811442017555
246,0.03253337740898132
247,0.03250649943947792
248,0.032522089779376984
249,0.03261508792638779
250,0.03270561248064041
251,0.032579779624938965
252,0.032240528613328934
253,0.03218269720673561
254,0.03233333304524422
255,0.03222231566905975
256,0.03198320046067238
257,0.03199057653546333
258,0.03207290545105934
259,0.0319390743970871
260,0.03177099674940109
261,0.031791988760232925
262,0.031801193952560425
263,0.031660646200180054
264,0.031579870730638504
265,0.03160395473241806
266,0.031545791774988174
267,0.031424928456544876
268,0.03138729929924011
269,0.031389836221933365
270,0.03132373094558716
271,0.03122408129274845
272,0.03117472305893898
273,0.031162122264504433
274,0.03112006187438965
275,0.031039195135235786
276,0.03096926212310791
277,0.030933139845728874
278,0.03090968355536461
279,0.030873550102114677
280,0.030815016478300095
281,0.030747627839446068
282,0.03068455122411251
283,0.030633609741926193
284,0.030593493953347206
285,0.03056103177368641
286,0.03053801693022251
287,0.030529364943504333
288,0.030554180964827538
289,0.030621875077486038
290,0.030732132494449615
291,0.030736340209841728
292,0.03055521473288536
293,0.030264368280768394
294,0.03016790747642517
295,0.03028394654393196
296,0.030391568318009377
297,0.030332351103425026
298,0.03010512702167034
299,0.029978401958942413
300,0.030033137649297714
301,0.030112089589238167
302,0.030078254640102386
303,0.02992517687380314
304,0.029806077480316162
305,0.029792027547955513
306,0.02983962744474411
307,0.029869958758354187
308,0.029820747673511505
309,0.02972402423620224
310,0.029623789712786674
311,0.029565652832388878
312,0.02955136075615883
313,0.02956579066812992
314,0.02960161864757538
315,0.02964308112859726
316,0.029697034507989883
317,0.029701847583055496
318,0.029668089002370834
319,0.029534634202718735
320,0.029387708753347397
321,0.029269760474562645
322,0.029220733791589737
323,0.029230691492557526
324,0.02927939034998417
325,0.02936561591923237
326,0.02944590523838997
327,0.029525017365813255
328,0.029454804956912994
329,0.029307803139090538
330,0.02909373678267002
331,0.02896583080291748
332,0.028952453285455704
333,0.02902005799114704
334,0.029131105169653893
335,0.02918935939669609
336,0.029188254848122597
337,0.029033010825514793
338,0.028869125992059708
339,0.028752697631716728
340,0.028718823567032814
341,0.02875002659857273
342,0.028817232698202133
343,0.028913136571645737
344,0.028956778347492218
345,0.029006361961364746
346,0.0289151594042778
347,0.02880650758743286
348,0.02862621657550335
349,0.028498796746134758
350,0.028442533686757088
351,0.02844928205013275
352,0.028507690876722336
353,0.028596553951501846
354,0.028750820085406303
355,0.028830833733081818
356,0.028969714418053627
357,0.028799649327993393
358,0.02858990803360939
359,0.028300033882260323
360,0.028184881433844566
361,0.028244150802493095
362,0.028393378481268883
363,0.028606977313756943
364,0.028568074107170105
365,0.02840353548526764
366,0.028137415647506714
367,0.028019046410918236
368,0.028032246977090836
369,0.02813529781997204
370,0.028292309492826462
371,0.028305426239967346
372,0.028294147923588753
373,0.028130216524004936
374,0.028006942942738533
375,0.02787894383072853
376,0.027801427990198135
377,0.02776993066072464
378,0.027776038274168968
379,0.02782079018652439
380,0.02790352702140808
381,0.028099991381168365
382,0.028281359001994133
383,0.02872326597571373
384,0.028609590604901314
385,0.028426453471183777
386,0.027765784412622452
387,0.02753952145576477
388,0.02780918776988983
389,0.02818683534860611
390,0.0285482294857502
391,0.027945151552557945
392,0.02746010012924671
393,0.02777819335460663
394,0.028312789276242256
395,0.028675992041826248
396,0.027851376682519913
397,0.027504274621605873
398,0.028042903169989586
399,0.02806064672768116
400,0.027631547302007675
401,0.027264809235930443
402,0.027534157037734985
403,0.02768572047352791
404,0.027292568236589432
405,0.027240052819252014
406,0.027527276426553726
407,0.027486169710755348
408,0.02723286859691143
409,0.027124270796775818
410,0.027251403778791428
411,0.027308933436870575
412,0.02715199813246727
413,0.027015063911676407
414,0.027016926556825638
415,0.027088912203907967
416,0.02708563208580017
417,0.02697269804775715
418,0.026891130954027176
419,0.026884404942393303
420,0.026916874572634697
421,0.026957163587212563
422,0.02694450132548809
423,0.026888752356171608
424,0.026804244145751
425,0.026744164526462555
426,0.026700815185904503
427,0.026670075953006744
428,0.026653295382857323
429,0.026644084602594376
430,0.02664785645902157
431,0.02668609470129013
432,0.02683163806796074
433,0.027176156640052795
434,0.028160985559225082
435,0.0289411973208189
436,0.029610667377710342
437,0.027364198118448257
438,0.02659173682332039
439,0.028160130605101585
440,0.02890518493950367
441,0.028672821819782257
442,0.02668698877096176
443,0.027890805155038834
444,0.02802867442369461
445,0.02641606517136097
446,0.027997959405183792
447,0.028611503541469574
448,0.026394445449113846
449,0.02804539166390896
450,0.027727311477065086
451,0.026677867397665977
452,0.02817995660007
453,0.026696687564253807
454,0.026927554979920387
455,0.02763231098651886
456,0.02639087848365307
457,0.026804128661751747
458,0.02689553052186966
459,0.02626369521021843
460,0.026807937771081924
461,0.02637677639722824
462,0.026303039863705635
463,0.02665615640580654
464,0.026189880445599556
465,0.026310089975595474
466,0.026444407179951668
467,0.026099039241671562
468,0.02630983293056488
469,0.02628524973988533
470,0.026034027338027954
471,0.026239529252052307
472,0.026210222393274307
473,0.02597925066947937
474,0.026135360822081566
475,0.026125378906726837
476,0.0259274709969759
477,0.026036933064460754
478,0.026072446256875992
479,0.02589033916592598
480,0.025911934673786163
481,0.025990277528762817
482,0.025867385789752007
483,0.0258133877068758
484,0.02588433027267456
485,0.0258485134691
486,0.02575504593551159
487,0.02575274184346199
488,0.0257869940251112
489,0.025749066844582558
490,0.025680972263216972
491,0.025676293298602104
492,0.02569940686225891
493,0.025674870237708092
494,0.02562081441283226
495,0.025589261204004288
496,0.025592446327209473
497,0.02559548243880272
498,0.025570739060640335
499,0.025532733649015427
500,0.02550164796411991
501,0.025487039238214493
502,0.025483088567852974
503,0.025478005409240723
504,0.025466253980994225
505,0.025445489212870598
506,0.025422554463148117
507,0.02539861761033535
508,0.025376949459314346
509,0.02535710297524929
510,0.025339998304843903
511,0.025325564667582512
512,0.025317301973700523
513,0.025320932269096375
514,0.025358421728014946
515,0.025471225380897522
516,0.025822294875979424
517,0.02657419443130493
518,0.02847994677722454
519,0.02907283790409565
520,0.028357794508337975
521,0.02557467296719551
522,0.02626461535692215
523,0.028551151975989342
524,0.026514027267694473
525,0.025282105430960655
526,0.026219960302114487
527,0.026103755459189415
528,0.02531609497964382
529,0.025752553716301918
530,0.025826117023825645
531,0.025285445153713226
532,0.02523733302950859
533,0.025591474026441574
534,0.025492772459983826
535,0.02512153796851635
536,0.025286026298999786
537,0.02554738149046898
538,0.025326352566480637
539,0.025063924491405487
540,0.025103196501731873
541,0.02526160143315792
542,0.02519717440009117
543,0.025002390146255493
544,0.02501852437853813
545,0.02514624036848545
546,0.02510354481637478
547,0.0249696746468544
548,0.024937372654676437
549,0.025003887712955475
550,0.025007285177707672
551,0.024921471253037453
552,0.0248772744089365
553,0.024903414770960808
554,0.02492341212928295
555,0.02488960139453411
556,0.024827156215906143
557,0.024803364649415016
558,0.024824177846312523
559,0.02484378032386303
560,0.0248387660831213
561,0.024805817753076553
562,0.02476438134908676
563,0.02472640760242939
564,0.024708732962608337
565,0.02470782957971096
566,0.02471335045993328
567,0.024728044867515564
568,0.024743802845478058
569,0.024763429537415504
570,0.024779314175248146
571,0.02482789382338524
572,0.0248849019408226
573,0.02502545155584812
574,0.02514859102666378
575,0.025392750278115273
576,0.02545229159295559
577,0.0256317388266325
578,0.02539287507534027
579,0.025181399658322334
580,0.024787824600934982
581,0.024557141587138176
582,0.02451496198773384
583,0.024625470861792564
584,0.02484191581606865
585,0.02501930110156536
586,0.02522623911499977
587,0.0251481793820858
588,0.02511613443493843
589,0.024890625849366188
590,0.024745790287852287
591,0.0245641078799963
592,0.024445312097668648
593,0.02437986433506012
594,0.024370647966861725
595,0.024401986971497536
596,0.024458330124616623
597,0.024545051157474518
598,0.024616433307528496
599,0.024746540933847427
600,0.024818912148475647
601,0.02500779554247856
602,0.02499556913971901
603,0.025040296837687492
604,0.024781493470072746
605,0.02457732893526554
606,0.02435298264026642
607,0.024242622777819633
608,0.02423589490354061
609,0.02430504560470581
610,0.024426575750112534
611,0.024534111842513084
612,0.02471899427473545
613,0.02479701116681099
614,0.0250109750777483
615,0.02493571676313877
616,0.02494998089969158
617,0.024631841108202934
618,0.02439231425523758
619,0.02417457103729248
620,0.02410309761762619
621,0.02415620908141136
622,0.02427065744996071
623,0.024419408291578293
624,0.0244629867374897
625,0.024534568190574646
626,0.024454159662127495
627,0.02442822977900505
628,0.024298477917909622
629,0.024212870746850967
630,0.024107420817017555
631,0.024038948118686676
632,0.02399161271750927
633,0.023968428373336792
634,0.02396375499665737
635,0.023974044248461723
636,0.024002593010663986
637,0.024050550535321236
638,0.024160105735063553
639,0.024312006309628487
640,0.024697428569197655
641,0.02498321421444416
642,0.0256381593644619
643,0.025137415155768394
644,0.024625374004244804
645,0.023995710536837578
646,0.023976614698767662
647,0.024400632828474045
648,0.024645688012242317
649,0.02467176504433155
650,0.024139855057001114
651,0.023860840126872063
652,0.023876773193478584
653,0.024092786014080048
654,0.02440805174410343
655,0.02434663660824299
656,0.024220481514930725
657,0.023949697613716125
658,0.023801978677511215
659,0.023788273334503174
660,0.023872876539826393
661,0.024010153487324715
662,0.02406817302107811
663,0.024120576679706573
664,0.02398134022951126
665,0.023855404928326607
666,0.023750321939587593
667,0.023716121912002563
668,0.0237453393638134
669,0.02378910966217518
670,0.023830587044358253
671,0.02382226474583149
672,0.023809827864170074
673,0.023757651448249817
674,0.023718496784567833
675,0.023683888837695122
676,0.02366199530661106
677,0.023646388202905655
678,0.023637032136321068
679,0.02363177388906479
680,0.02362958714365959
681,0.023630838841199875
682,0.023635724559426308
683,0.023651666939258575
684,0.023679276928305626
685,0.023745037615299225
686,0.023828573524951935
687,0.024051638320088387
688,0.024230221286416054
689,0.024702759459614754
690,0.024562906473875046
691,0.024577267467975616
692,0.023991217836737633
693,0.02365531027317047
694,0.023569149896502495
695,0.023725703358650208
696,0.024040844291448593
697,0.02412828803062439
698,0.024233898147940636
699,0.02395055629312992
700,0.023764466866850853
701,0.023569373413920403
702,0.02350798435509205
703,0.023560836911201477
704,0.02367427572607994
705,0.023839201778173447
706,0.023870470002293587
707,0.023949911817908287
708,0.023813527077436447
709,0.023709293454885483
710,0.023546721786260605
711,0.023466767743229866
712,0.023471184074878693
713,0.023530825972557068
714,0.023606102913618088
715,0.02361427992582321
716,0.02361258678138256
717,0.023543933406472206
718,0.02348838374018669
719,0.023437432944774628
720,0.023411139845848083
721,0.023405367508530617
722,0.02341456525027752
723,0.02343522571027279
724,0.023458771407604218
725,0.023498430848121643
726,0.023524032905697823
727,0.023584499955177307
728,0.02360050566494465
729,0.02366589568555355
730,0.023628996685147285
731,0.02363244630396366
732,0.023541180416941643
733,0.023484354838728905
734,0.023408154025673866
735,0.023361653089523315
736,0.02333252504467964
737,0.023320641368627548
738,0.023321721702814102
739,0.023333845660090446
740,0.023361608386039734
741,0.023402171209454536
742,0.02349594049155712
743,0.023604169487953186
744,0.02390705980360508
745,0.024059725925326347
746,0.02457146905362606
747,0.024200990796089172
748,0.02396298572421074
749,0.0234477948397398
750,0.023290447890758514
751,0.02344723790884018
752,0.023661917075514793
753,0.023867078125476837
754,0.02363087423145771
755,0.023430541157722473
756,0.023264693096280098
757,0.023235801607370377
758,0.02331465855240822
759,0.023430820554494858
760,0.02361776866018772
761,0.023666663095355034
762,0.023802103474736214
763,0.023610122501850128
764,0.023480763658881187
765,0.02328328788280487
766,0.02319728583097458
767,0.023222943767905235
768,0.02330375649034977
769,0.02338598109781742
770,0.023348728194832802
771,0.023289430886507034
772,0.023204753175377846
773,0.023159930482506752
774,0.023154862225055695
775,0.023179184645414352
776,0.02322462387382984
777,0.023265991359949112
778,0.023333201184868813
779,0.023348446935415268
780,0.02341090328991413
781,0.02336878515779972
782,0.02335808426141739
783,0.023258233442902565
784,0.023187916725873947
785,0.023123903200030327
786,0.02309788390994072
787,0.023104727268218994
788,0.023132063448429108
789,0.02317664958536625
790,0.023211868479847908
791,0.02328513003885746
792,0.023317478597164154
793,0.023433085530996323
794,0.0234434362500906
795,0.023586539551615715
796,0.023493822664022446
797,0.023501796647906303
798,0.023303326219320297
799,0.023177679628133774
800,0.023066267371177673
801,0.023034103214740753
802,0.02306717447936535
803,0.023133141919970512
804,0.023237939924001694
805,0.02329459972679615
806,0.02344466559588909
807,0.02344304323196411
808,0.023578668013215065
809,0.0234540943056345
810,0.023438669741153717
811,0.023220712319016457
812,0.023084290325641632
813,0.022993018850684166
814,0.02298593893647194
815,0.02304089441895485
816,0.02310636267066002
817,0.023196415975689888
818,0.023204822093248367
819,0.0232547577470541
820,0.023206623271107674
821,0.02322593703866005
822,0.023154061287641525
823,0.023132339119911194
824,0.02306106872856617
825,0.023020055145025253
826,0.02296561934053898
827,0.022931208834052086
828,0.02290991134941578
829,0.022902730852365494
830,0.022906184196472168
831,0.022918066009879112
832,0.022942865267395973
833,0.022974345833063126
834,0.023048190400004387
835,0.023128297179937363
836,0.023350685834884644
837,0.023442482575774193
838,0.0237872451543808
839,0.023569684475660324
840,0.02347167395055294
841,0.023080402985215187
842,0.02288956381380558
843,0.022883227095007896
844,0.02301688678562641
845,0.023259256035089493
846,0.023335160687565804
847,0.02353813499212265
848,0.023410486057400703
849,0.023474331945180893
850,0.02319013513624668
851,0.02303149923682213
852,0.022870155051350594
853,0.022807396948337555
854,0.022821303457021713
855,0.02288580872118473
856,0.02298138663172722
857,0.023003702983260155
858,0.0230344757437706
859,0.022986335679888725
860,0.022990379482507706
861,0.02290945127606392
862,0.022871702909469604
863,0.022821854799985886
864,0.022793354466557503
865,0.02276279777288437
866,0.02274426817893982
867,0.02273418754339218
868,0.022727256640791893
869,0.022726893424987793
870,0.022728918120265007
871,0.02273649349808693
872,0.022751308977603912
873,0.02279064431786537
874,0.022845832630991936
875,0.022992944344878197
876,0.023138368502259254
877,0.023596202954649925
878,0.02353694848716259
879,0.023736758157610893
880,0.02326262928545475
881,0.022969093173742294
882,0.022713806480169296
883,0.022722935304045677
884,0.022942019626498222
885,0.023145053535699844
886,0.02357274480164051
887,0.023591693490743637
888,0.023999087512493134
889,0.023358305916190147
890,0.022974397987127304
891,0.022680940106511116
892,0.02268865704536438
893,0.02286376804113388
894,0.02296874299645424
895,0.023076921701431274
896,0.022855520248413086
897,0.022704610601067543
898,0.02259761467576027
899,0.022631283849477768
900,0.02267523668706417
901,0.022771261632442474
902,0.023006297647953033
903,0.022897202521562576
904,0.02289765328168869
905,0.022736744955182076
906,0.022678973153233528
907,0.022570617496967316
908,0.02258405089378357
909,0.022675324231386185
910,0.022694703191518784
911,0.022772325202822685
912,0.022755805402994156
913,0.022847197949886322
914,0.022753983736038208
915,0.022778557613492012
916,0.02275153435766697
917,0.022735100239515305
918,0.022667068988084793
919,0.022651849314570427
920,0.02256014384329319
921,0.022518130019307137
922,0.022478904575109482
923,0.022460347041487694
924,0.022462520748376846
925,0.022460952401161194
926,0.022478928789496422
927,0.02252008393406868
928,0.02264232002198696
929,0.022801736369729042
930,0.0232960544526577
931,0.0235757939517498
932,0.024321382865309715
933,0.023281317204236984
934,0.022624820470809937
935,0.022546038031578064
936,0.023028485476970673
937,0.02351253107190132
938,0.023318922147154808
939,0.02371266484260559
940,0.022739198058843613
941,0.022861812263727188
942,0.022962361574172974
943,0.023712482303380966
944,0.023623473942279816
945,0.023123007267713547
946,0.023266056552529335
947,0.023182494565844536
948,0.022712836042046547
949,0.02334216609597206
950,0.022467831149697304
951,0.02288093790411949
952,0.02277838997542858
953,0.022747933864593506
954,0.022970905527472496
955,0.022694021463394165
956,0.022693799808621407
957,0.022480972111225128
958,0.022486785426735878
959,0.022746240720152855
960,0.022642793133854866
961,0.02259642817080021
962,0.022471830248832703
963,0.022384563460946083
964,0.022586358711123466
965,0.022636158391833305
966,0.022645853459835052
967,0.02255512960255146
968,0.02231122925877571
969,0.022399557754397392
970,0.02245848812162876
971,0.022561518475413322
972,0.02258763648569584
973,0.0223414096981287
974,0.02233017422258854
975,0.02230619452893734
976,0.022381355985999107
977,0.022464482113718987
978,0.022376079112291336
979,0.022379951551556587
980,0.022297246381640434
981,0.02228258177638054
982,0.022245416417717934
983,0.022194037213921547
984,0.022209463641047478
985,0.02218186855316162
986,0.022221138700842857
987,0.02222645841538906
988,0.022250328212976456
989,0.02230067364871502
990,0.022354161366820335
991,0.02246793732047081
992,0.022486058995127678
993,0.022560089826583862
994,0.02253538742661476
995,0.022584082558751106
996,0.02246209606528282
997,0.02234235778450966
998,0.02223346382379532
999,0.022165022790431976
1000,0.022133860737085342
1001,0.022098015993833542
1002,0.022105883806943893
1003,0.02212338149547577
1004,0.0221974216401577
1005,0.02233276143670082
1006,0.02257673069834709
1007,0.023202266544103622
1008,0.02340766228735447
1009,0.023472869768738747
1010,0.022698448970913887
1011,0.022212937474250793
1012,0.022048883140087128
1013,0.02230137772858143
1014,0.023067500442266464
1015,0.023997541517019272
1016,0.025350674986839294
1017,0.023396095260977745
1018,0.02210819162428379
1019,0.02263951674103737
1020,0.02328420802950859
1021,0.023160705342888832
1022,0.022137006744742393
1023,0.02262023091316223
1024,0.02435525879263878
1025,0.024554913863539696
1026,0.02330712601542473
1027,0.022295689210295677
1028,0.022536544129252434
1029,0.023096146062016487
1030,0.022388705983757973
1031,0.022300802171230316
1032,0.022974729537963867
1033,0.022709107026457787
1034,0.022298581898212433
1035,0.022094812244176865
1036,0.022763017565011978
1037,0.023289212957024574
1038,0.02244909107685089
1039,0.022051190957427025
1040,0.022550923749804497
1041,0.022446442395448685
1042,0.0219745896756649
1043,0.022114114835858345
1044,0.02219567447900772
1045,0.022105898708105087
1046,0.02193397656083107
1047,0.021924037486314774
1048,0.02204425446689129
1049,0.022002525627613068
1050,0.02189088612794876
1051,0.021808195859193802
1052,0.021876418963074684
1053,0.021871505305171013
1054,0.021823573857545853
1055,0.02177668921649456
1056,0.021753434091806412
1057,0.02179725095629692
1058,0.021805239841341972
1059,0.02177830971777439
1060,0.021731466054916382
1061,0.021710557863116264
1062,0.021674536168575287
1063,0.021687855944037437
1064,0.021677939221262932
1065,0.021666424348950386
1066,0.021641427651047707
1067,0.02163011021912098
1068,0.02160809561610222
1069,0.02160346321761608
1070,0.02158994786441326
1071,0.021577483043074608
1072,0.021578505635261536
1073,0.021567340940237045
1074,0.021573174744844437
1075,0.02157217636704445
1076,0.02158915065228939
1077,0.021621115505695343
1078,0.02174423821270466
1079,0.02198609709739685
1080,0.02268296480178833
1081,0.023173866793513298
1082,0.024475179612636566
1083,0.02250334434211254
1084,0.02205035462975502
1085,0.023227762430906296
1086,0.024060694500803947
1087,0.023365989327430725
1088,0.02271600067615509
1089,0.022768240422010422
1090,0.023115340620279312
1091,0.02232198230922222
1092,0.022287726402282715
1093,0.023104552179574966
1094,0.022677145898342133
1095,0.02251935936510563
1096,0.022295013070106506
1097,0.0221206396818161
1098,0.022275244817137718
1099,0.0225022304803133
1100,0.02229568548500538
1101,0.02172107622027397
1102,0.021906042471528053
1103,0.022276628762483597
1104,0.021959859877824783
1105,0.022127220407128334
1106,0.0218459814786911
1107,0.021496441215276718
1108,0.02192857302725315
1109,0.022206522524356842
1110,0.021731223911046982
1111,0.021517237648367882
1112,0.02172282710671425
1113,0.021746736019849777
1114,0.021649902686476707
1115,0.02155456691980362
1116,0.021419966593384743
1117,0.021472638472914696
1118,0.021591970697045326
1119,0.021472936496138573
1120,0.021401330828666687
1121,0.02136613428592682
1122,0.021330300718545914
1123,0.021410351619124413
1124,0.021418854594230652
1125,0.02133268117904663
1126,0.021285023540258408
1127,0.021237369626760483
1128,0.021221071481704712
1129,0.021257314831018448
1130,0.021248498931527138
1131,0.02124190144240856
1132,0.021236255764961243
1133,0.02120409905910492
1134,0.02119426429271698
1135,0.02117180824279785
1136,0.021149972453713417
1137,0.02115524932742119
1138,0.02115721069276333
1139,0.02121792919933796
1140,0.02131127379834652
1141,0.021572547033429146
1142,0.02190895937383175
1143,0.02288498543202877
1144,0.02279672771692276
1145,0.022572066634893417
1146,0.02131732739508152
1147,0.021163560450077057
1148,0.022192521020770073
1149,0.02362784743309021
1150,0.02645227126777172
1151,0.022468196228146553
1152,0.022140242159366608
1153,0.024907197803258896
1154,0.021672777831554413
1155,0.02271663397550583
1156,0.024523809552192688
1157,0.02158830687403679
1158,0.02295539528131485
1159,0.02730734460055828
1160,0.02226722054183483
1161,0.023175997659564018
1162,0.023926150053739548
1163,0.023248594254255295
1164,0.0233960822224617
1165,0.02180023118853569
1166,0.02331443689763546
1167,0.02232924848794937
1168,0.021346349269151688
1169,0.022239403799176216
1170,0.02231021411716938
1171,0.021307263523340225
1172,0.02152809128165245
1173,0.022049691528081894
1174,0.021297447383403778
1175,0.02125629596412182
1176,0.021689271554350853
1177,0.021463673561811447
1178,0.021017691120505333
1179,0.021339908242225647
1180,0.021405233070254326
1181,0.02098025754094124
1182,0.02116759866476059
1183,0.021237200126051903
1184,0.02091629058122635
1185,0.02103576809167862
1186,0.02108936198055744
1187,0.020852552726864815
1188,0.020947938784956932
1189,0.020964449271559715
1190,0.02076159603893757
1191,0.020843280479311943
1192,0.02094958908855915
1193,0.02071201615035534
1194,0.020678343251347542
1195,0.020785240456461906
1196,0.020669173449277878
1197,0.020607532933354378
1198,0.020633477717638016
1199,0.02062385343015194
1200,0.02061103656888008
1201,0.020515479147434235
1202,0.02049323357641697
1203,0.02054106630384922
1204,0.02051798440515995
1205,0.02049408107995987
1206,0.02041909284889698
1207,0.02037789113819599
1208,0.02040777914226055
1209,0.020406711846590042
1210,0.020439596846699715
1211,0.020405421033501625
1212,0.02037532813847065
1213,0.020337505266070366
1214,0.020291481167078018
1215,0.02026626281440258
1216,0.02021818235516548
1217,0.02020355872809887
1218,0.020170828327536583
1219,0.02016340009868145
1220,0.020147953182458878
1221,0.02014835737645626
1222,0.020180659368634224
1223,0.020274033769965172
1224,0.02057497389614582
1225,0.021049775183200836
1226,0.022394100204110146
1227,0.02217818982899189
1228,0.021884674206376076
1229,0.02031693607568741
1230,0.020658478140830994
1231,0.022738704457879066
1232,0.02329644188284874
1233,0.02383262850344181
1234,0.020504312589764595
1235,0.022668642923235893
1236,0.02385595068335533
1237,0.020458651706576347
1238,0.023553770035505295
1239,0.024996642023324966
1240,0.020394645631313324
1241,0.02553667314350605
1242,0.024820145219564438
1243,0.024228468537330627
1244,0.023652635514736176
1245,0.022710509598255157
1246,0.023598631843924522
1247,0.021183345466852188
1248,0.025310035794973373
